topic_serial,text
259,如果公司人脸识别开门的摄像头有录像 一定可以看到我每天很努力的挤眉弄眼 搔首弄姿 wink 端庄微笑 冷漠脸 不断切换
260,我的相册人脸识别AI也觉得小🌸和大🌸是两个不同的靓仔
260,陆沉，人脸识别开锁屏，真有你的
260,#赞多0311生日快乐#兜兜式人脸识别@INTO1-赞多芊狸koi的微博视频
261,#王者荣耀人脸识别验证#我要无语了，我都二十多岁了，王者显示未成年让我认证就算了，输入姓名和身份证居然不通过！！然后直接玩不了？？这是什么鬼？请问有什么办法？或者怎么找客服？@王者荣耀
261,我要投诉@王者荣耀官方客服 王者荣耀人脸识别和实名认证不一致 分享自@黑猫投诉 O王者荣耀人脸识别和实名认证不一致
262,中信银行app是不是永远都不能实现人脸识别登陆了🙏🙏🙏🙏
263,#新闻看点# 互联网时代，未成年的网络安全已然成为全社会关注的议题。为切实保护未成年人的网络安全，国内互联网头部企业不断完善未成年保护系统。网易游戏基于自身技术积累，针对疑似未成年用户，积极探索人脸识别验证功... O网易游戏积极探索人脸识别功能，持续为未成年保护添砖加瓦
264,发布了头条文章：《网易游戏积极探索人脸识别功能，持续为未成年保护添砖加瓦》 O网易游戏积极探索人脸识别功能，持续为未成年保护添砖加瓦
265,#江大日记#复习周一顿也没少吃导致江大人脸识别完全认不出
265,为啥我每次嘴里吃东西的时候，人脸识别就不成功，不允许我有一丁点儿胖的吗？
265,我想在小区门口这个人脸识别拍照很久了今天终于被我逮着机会了 2杭州
265,发布了头条文章：《【太虎了】小区人脸识别录入问题》 O【太虎了】小区人脸识别录入问题
266,12306，你是不是有病啊人脸识别四次认不出我本人，再试就访问环境异常
267,很不喜欢iPhone的人脸识别，怕识别到我大号上不出来面容狰狞的样子
268,这不是扯淡吗？银行app认证全是人脸识别，咋地，以后运营商空中烧号的时候强制认证都不会？/@Noack_: 扫一个码就可以烧号了，怕非实名的哪些
269,一登游戏就跳这个，也没让人脸识别。怎么才能不让他出来？有点烦。
269,王者啷个每段时间就要喊我人脸识别 我看起就楞个像未成年人迈 毛病
269,真是无语，一个特别小的火车站，出站花了近半个小时，量体温竟然是人脸识别，疫情期间，那么多人挤在出口 摘掉口罩拿着身份证测体温，然后再核查身份证，最后验健康宝，看似是负责任，其实流程繁琐 感染风险增高 真是无语至极，气死我啦
269,处理个违章人脸识别四次才成功，太耻辱了2022我一定会瘦下来的
269,王者荣耀交易 人脸识别谁能教我怎么弄 我识别后别人扫码上还是需要人脸识别啊 怎么办啊
269,脸盲一级患者已经快忘记上周见过的男嘉宾的脸了要再不约我见面我马上就会模糊了人脸识别系统长期故障
270,发布了头条文章：《「工业存储」如何迎接AI人脸识别及全面智能应用新时代？》 O「工业存储」如何迎接AI人脸识别及全面智能应用新时代？
271,实验室门口新安装的人脸识别开门系统有点过于灵敏了，关上门准备走，路过一个侧脸，把门又刷开了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
271,辣鸡海马体 证件照拍的进台人脸识别都不认我
272,1 想问下各位学姐学长们 管理学考到85难吗 近代史呢考到85难吗2 大家！！！🆘怎么把图书馆人脸识别删掉啊本来是为了方便进出的结果我的照片拍得也太丑了呜呜呜呜呜呜呜呜呜这可怎么办啊
272,今日魔幻搞笑事件汇总Part01 人脸识别打成了别人的卡引得朋友们开始纷纷对比钉钉照片纷纷说这个嘴巴和鼻子确实很像Part02 今日搞笑事件开心果大饼瑞幸买了喜欢的加浓冰美式顺路凑了一个开心果曲奇收到的曲奇甜的齁得慌 还像大饼果然又是搞笑女的一天
272,sky光遇黑市问一下哦要是人脸识别没通过但是有一任sf信息可以通过人脸识别失败申诉吗
272,老是人脸识别啊，咋玩嘛@腾讯客服 2深圳
272,驾校的人脸识别有多不过关？我进来十次只有一次是识别到我本人的😅
273,在汽车站坐车，还要我下载反诈骗app，真是醉了，最烦的是人脸识别还失败了三次。不去源头解决那些诈骗的人，光是让人强制下载完成kpi有什么意义
274,好家伙 游戏里竟然都不让用这样的脸人脸识别的功能加一
275,#腾讯实名认证#腾讯人工客服腾讯这疑似未成年人无法换实名认证的操作多少有点恶心了，我如果能让盗我号的人帮我人脸识别我干嘛要换实名认证?这功能纯纯是来恶心人的吧。找个客服谁都是一样的说法，那你们干嘛要把事情弄的这么复杂？
276,棱镜乐队急！！求问大家，已经绑定额live票转出去，到现场是不是还需要人脸识别？如果需要的话，还有什么办法可以嘛？
277,真的建议等人脸识别发展到不会认不出人的脸不会夹到撞到人的时候再开始用
278,我琢磨 我办公室这些人 不需要上厕所吗？？他们怎么能坐一下午一动不动呢？不喝水上厕所吗？我喝两杯水就要去上厕所 然后每次上厕所出门回来那个门就得人脸识别才能开，识别它就叫，感觉办公室只有我一个人进进出出 上厕所 溜出去抽烟。我不适合上班我适合去死 2杭州
279,人脸识别应该以维护安全为目的
280,大社死，拿到驾照想申领一个电子版的，室友在睡觉我在一片黑暗中点开了申领那一栏，在打开的一瞬间它照到了我模糊又沧桑的脸，关键是，我穿了件吊带，听说人脸识别的时候白色遮挡的地方后台也是能看到的，，现在也撤销不了，救命啊救命
281,今天的我美到门禁人脸识别不出
282,王者荣耀有病吧？为什么老是让我人脸识别，我就这么像小学生，啊？@王者荣耀
283,【车机自定义、金融级人脸识别：一图了解AITO问界M5鸿蒙智能座舱】日前，由华为和赛力斯联手打造的全新品牌AITO首款车型问界M5正式发布。不同于华为智选赛力斯SF5，AITO问界M5可以说是华为深度参与了研发、设计、制造，一经发布就备受车迷关注，其中最吸引人的当属华为鸿蒙智能座舱。
283,【浙江衢州共富码身份证核酸检测疫苗接种信息登记人脸识别测温门禁】浙江衢州共富码身份证核酸检测疫苗接种信息登记人脸识别测温门禁 #浙江 #人脸识别 #门禁 #健康码 #疫苗 
284,等疫情结束已经成为我最大的盼头。不用戴口罩，和朋友想走就走 ，不用在奔跑的途中打开健康码，不用再人脸识别的时候把口罩拿下， 想念吃完晚饭小区里遛弯的人们，想念口罩后面直观的笑脸，这是疫情后的第三个冬天 。明年，会好吗？ 2西安
285,指纹识别和人脸识别结合
286,【今起，在沈阳刷脸就能乘地铁喽！】#发现沈阳之变#12月30日，沈阳地铁正式上线人脸识别过闸支付系统，并分阶段逐步向市民开放。首批通过公众征集获得刷脸乘车体验官资格的2000名幸运乘客，率先体验刷脸乘车功能。此功能将于2022年1月底前将向公众全面开放。
287,华晨宇小华，我的游戏现在还没有成年，等我明年过了人脸识别。和你一起打游戏 打破你记录#华晨宇火星聊天室#
288,🆘洗澡前闲着无聊画了个妆，iphone的人脸识别已经识别不了我了
289,腾讯人工客服我今天登录我的qq，微信还有王者荣耀的账号，人脸识别，我是本人，但却都登不进去，人脸识别不了我自己，这是什么情况，能帮我解决嘛，挺重要的@腾讯客服 @腾讯公司
289,有双击屏幕开屏进入人脸识别的。跟屏下指纹效果差不多吧 查看图片 
289,长水机场人脸识别失败初体验吓死我了
289,妈的在家也连不上wifi河北健康🐴验证失败我和人家门卫说我给你看山东健康🐴行不行小区安装了人脸识别系统我妈根本没把我录入进去
289,人脸识别门禁是人工智能和安防相结合的人员身份识别解决方案，无需人工操作，当人进入人脸设备的摄像范围时，设备就会自动开始人脸比对工作，提取采集人脸信息，并将拍摄到的人脸与人脸库进行对比，比对成功即可打开门禁。 O人脸识别门禁一体机哪个牌子好？
289,备用机，工作机，给孩子长辈苹果iPhoneXS 64G国行全网通功能一切正常，人脸识别秒开，新换电池100%，一千多不香吗？
290,一张照片竟能攻破“人脸识别”？能点头、能摇头、还能张嘴！ #和平精英# #人脸识别# #防骗指南# #传播正能量# 
291,希望小度设备添加快捷购物平台，一个口令，就能打开购物页面，还能货比三家，解放我这剁手党。打开购物平台的同时启动人脸识别，怕我家俩熊孩子乱买东西。
291,人脸识别那里真的太可爱啦 我不相信他有28
291,中国银行人脸识别系统，你要不来看看自己实时广场？我还以为我死了呢闭眼睁眼紧到识别不出来想找人工客服反映结果需要登录才能找人工？那有没有一种可能就是，我就是忘了登录密码需要重置然后让我人脸识别呢@中国银行
292,王者荣耀 这个人脸识别系统实属给我整无语了，大白天正常的室内验证，告诉我太亮了裂开了
292,背DE的第四天手机已经人脸识别不出我了😅
292,贵阳租房中天会展城A9组团一室一厨一卫转租，1308押一付一，可赠送饮水机，近101大厦，美的财智中心，省图书馆，小区绿化很好，环境很安静，后门可直达观山湖公园，治安有保障，小区大门带人脸识别，房子带智能门锁。有意联系！工作原因求转租！！！ 2贵阳·中天会展城
292,原神原神到底会不会出人脸识别啊……真的好害怕，我未成年买的初始号到现在玩了有1年了，听到这个消息心咯噔一下……已经哭了个小时了……还有就是喜欢的女角色也被整改了……
292,人脸识别，找到学校，回赠试卷
292,好拉烦òᆺó 本来搁那过人脸识别闸的人就多 还有人喜欢插队 好想一巴掌拍扁这些人
292,[1月10日]洪范圆桌直播：人脸识别法律问题研讨会O[1月10日]洪范圆桌直播：人脸识别法律问题研讨会
292,越想越气尤其钉钉的人脸识别打卡还烂得要命每次要么识别半天识别不出来要么识别半天来一句人脸不一致钉钉！看到了吗！能优化优化算法吗！会害人迟到的知道吗！
292,sky光遇家人们为什么我就开始人脸识别了
292,光与夜之恋光与夜居然觉得我是未成年？还让我人脸识别？？？
293,笑死 人脸识别居然认不出来我
294,免密支付什么时候滚出拆那 我不差那两秒钟的人脸识别
295,很多男人说女人心难懂，其实女人的心是人脸识别，看到帅哥就会自动解锁，有什么难懂的 
296,AI算力大提升，骁龙8 Gen 1人脸识别速度提升300%。  O网页链接
297,今晚和槿宝聊了一小时↓“哇我翻到你毕业照了，你的人脸识别已经和我记忆里的对不上了”“你还停留在我铁T发型时期是吧”“草确实”进行一个旧的怀
298,LiveHouse救命！有没有朋友晓得秀动买的票，人脸识别次数用完了导致二维码出不来。客服也联系不上，检票说需要二维码。马上要用了 这可咋办啊秀动真的很垃圾啊
299,sky光遇家人们！不懂就问！收一个已实名且没有修改次数的号，后期会让我人脸识别吗！
300,#花式种草# #好物推荐#满209减100，券后价109，人脸识别，智能跟踪，360°智能跟拍云台，网红直播带货，新升级多功能，支持主流直播平台，支持抖音、快手等主流，直播平台，监测识别人脸跟踪直播好物分享 种草 黑沙 手机智能云台人脸识别自动追踪跟拍防抖稳定器拍摄直播录像跟踪vlog拍摄设备爱随拍自
301,这学期校门开始用人脸识别后最近宿舍也开始刷脸了，但每次早上我都刷不起，晚上回宿舍却又能行了，今天找宿舍嬢嬢反应了让明天多试几次
302,睡前看到群里的坏女人们在内涵我没错，想当年厦门跨年前一夜，因为我身份证丢了，住的地方没有人脸识别，所以一群人陪我去派出所开身份证明……大半夜，浩浩荡荡一群女人前往派出所……特别难忘～我第一次去厦门的第一个景点是派出所（马赛克是他们对我的“爱”称）
303,听我的，拍立得不适合你们，下次出去，记得看好天气调好光圈，手动对焦搞不快的话自动对焦也行，但是，记得开人脸识别！还有，选个防抖功能强的设备@肖战工作室 （实在不行你离职我顶上也行
304,‬第三方线上考试①营养配餐‬员（四级）②公共营养师（四级）③物业‬管理员（四级）④劳动系关‬协调员（四级）⑤保育师（四级）⑥人力资源管理师（四级）⑦育婴员（四级）本人配合人脸识别考试，单工种满10人即可开考
305,最尴尬的不是火车站人脸识别失败，而是一露脸就过了
305,答应我，如果你要用微信小程序上的临时乘机证明。那个人脸识别好好做🙏🙏🙏🙏🙏🙏🙏🙏🙏
305,谢谢普法 下期人脸识别
305,肉眼可能分不出来，人脸识别可以
305,腾讯人工客服lol人脸识别为什么qq认证提示需要最新版本啊？明明已经是最新版本了。微信认证还提示此账号不需要认证！我真是醉了。qq号393115243
305,所以我每天签到突然发现自己在用户任务中心攒够了15块钱，兴高采烈的去提现，发现给我冻结了，给我冻结了不说人脸识别不通过，还让我三日后找客服，那客服也不顶用，所以得出结论就是大眼仔你真的很抠门
305,。。。。。。我是不是太胖了，刚刚手机要我人脸识别登陆，识别了大概六次吧都失败了
305,#iPhone13粉屏#我的13pro人脸识别有问题，开始是识别不了，我删掉重录一直提示“将iPhone移低一点”“保持面部在取景框内”，就是无法正常录入face id，所以只能关掉，有相同问题的吗？
305,"腾讯人工客服 我王者荣耀账号被绑定成别人身份证号码，结果现在弹人脸识别了，我根本不认识这个人,我怎么换绑？"
305,小区人脸识别提交照片的时候 提交的是我一张妆容精致美丽 头发蓬松潇洒 眼神清澈明亮 五官端正舒展 总体和谐优雅10分大美女的照片（类比p1）所以他现在一直无法识别寒假中我衣着邋遢凌乱 满脸油光憔悴 头发油腻打绺 满级流浪汉的我的人脸（没有p2 实在太难看了拿不出手）
306,车站刷身份证进行人脸识别并测体温面无表情地验证😑：非法闯入怎么验证都不行，想了想选择面带微笑🙂️：核对通过哈哈哈有意思
306,在学校呆出幻觉，出小区门下意识的摘下口罩去人脸识别，然后我在门口找半天没找到，才惊觉我回家了，小区保安会不会怀疑我有病
307,睡得不太安稳，半夜迷迷糊糊醒了好多次，中间常常翻身，意识还在根据门外人脸识别机器发出的声音判断时间。今年的最后一个早上就在这样断断续续的清醒中醒来。
308,苹果这个人脸识别我也一天能吐槽八百遍
309,#丽江新闻##同心携手共抗疫情# 【丽江市人民医院启用智能门禁闸机 助力常态化疫情防控】近日，丽江市人民医院智能门禁闸机正式启用。此智能门禁闸机可佩戴口罩进行人脸识别同时监测体温和识别健康码。详情：O网页链接
310,学校东门人脸识别是真的准，每次扫脸都是同一张别人的脸，下次别识别了
311,光与夜之恋 家人们 为什么我每次氪300以上就会出现人脸识别你们也会有这种情况吗成年之前用的别人的人脸 现在过段时间就要去麻烦人家一次 简直裂开
312,手机银行人脸识别了n次都验证不上，是因为变老了吗
313,红星晋中天铂❤️2021年终回顾🌐人脸识别系统 匠造智慧社区五期迭代升级产品 全面上新山大附旁85-175㎡低密智慧华宅  ☎️✆𝙑𝙄𝙋℡ 17652827973 2晋中·山西医科大（新校区）
314,哈哈哈哈哈哈哈哈自从换人脸识别后我基本都是用钉钉打卡。改天我也要学景厂长比✌打卡下。
315,【为什么人脸识别告诉我与已实名信息不符啊，我一直都是用的自己的身份证号码，成长守护平台也显示是我自己的，这到底是为什么@腾讯客服 】
316,胖到人脸识别认不出了要
317,#洛阳城事# 【转扩！洛阳地铁2号线新增4个申办点，可办老年乘车人脸识别、学生卡业务】洛阳地铁在1号线5个老年人人脸识别、学生卡办理站点的基础上，2号线新设4个办理站点。目前共9个办理站点，用于申办老年人人脸识别、学生卡业务→O关于新增老年人人脸识别、学生卡办理站点的公告
318,是警察人脸识别找到孙卓的
319,救大命…第一次尝试开眼角和眼睑下至，夸张到校门口的人脸识别认不出我
320,#洛阳城事# 【转扩！洛阳地铁2号线新增4个申办点，可办老年乘车人脸识别、学生卡业务】
320,我就想看看我的第三针上传没有就被人脸识别了 我人麻了
321,学校的人脸识别真的是服死我了 等毕业我一定要去见一见我这个“双胞胎”姐妹李同学 图书馆扫出你的名字 宿舍楼还扫出你的名字 至少十次了
322,对于dormakaba智能锁来说2021是技术革新的一年I6 WIFI版I8 全自动智能门锁I9 人脸识别智能锁三款新品成为dormakaba智能锁年内最亮的星将在成千上万的用户家中闪耀
323,腾讯人工客服【为什么人脸识别告诉我与已实名信息不符啊，我一直都是用的自己的身份证号码，成长守护平台也显示是我自己的，这到底是为什么@腾讯客服 】
324,胖到人脸识别过不了……………………………………………………………………………………………………
325,无法通过人脸识别的脸
326,QQ真是垃圾中的垃圾，有密码也登陆不是，一定要人脸识别，关键是本人，还一直错误，要命
327,无语了，和平精英两天人脸识别都没有通过，第一天光线暗，开这个灯，开那个灯，次数没了，第二天人脸识别又显示太亮了，一直在暗的角落，一直显示太亮了，绝了 2苏州·大唐花苑
327,北京你是不是就让我社死在这了人脸识别就是照片你提醒一下我啊！！！我真的会谢。。。
327,下楼去门卫室录了个人脸识别，没带上土豆舅舅拍了张照片给我说土豆从我出门就一直在门口站着等我回来，没动过。
327,iPhone12ProMax的人脸识别安全性这么垃圾？[自行车]#多多用自己的脸打开了孙莉手机#
327,有没有和我一样 身份证更换之后 每次过安检都人脸识别失败的不知道是何原因
327,家人们，芭比Q了，前些日子剪了个短发，人脸识别不出来了
327,我恨所有需要人脸识别的软件
327,真离谱啊焯 苹果相册那个人脸识别分不清啵啵和妞妞两口子🚬懂了 铂金一笑夫妇共用一张脸实锤
327,哈哈哈哈哈哈哈敷面膜的时候不能人脸识别
327,李文9802精雕工艺制作3D人脸识别智能锁 
327,这是换接口了吧，换百度人脸识别接口呢？
327,和平精英实名认证修改不了，实名被别人恶意认证为他自己的，现在打开游戏就是要人脸识别，但是自己又识别不了，登录不了游戏。联系客服一直没有回复，为什么普通玩家那么难，健康系统限制，实名认证改不了@腾讯客服 #和平精英##腾讯客服#
327,荣耀Magic3 Pro对比小米12 Pro测试游戏，感觉荣耀magic 3 pro在2022年依旧很能打啊，游戏帧数更稳，功耗更低，还有IP68和3D人脸识别
327,戴这个口罩居然可以人脸识别开锁
327,哈利波特魔法觉醒华为渠道充值这个人脸识别真的好烦。。 本人未成年但是父母允许充值 已经验证过还要一直识别就真的是很烦。。。想放假玩个游戏为什么如此难。。
327,长沙租房客 雨花区转租次卧【房源位置】鑫苑木莲世家 大塘地铁站走路8分钟【房源价格 】1150 押一付三【租期】2022.12.08到期，可以跟房东重新签【入住时间】1月底2月初可以搬进来【备注】27楼，夜景很漂亮，小区环境很好，安保到位，进去需人脸识别。限女生。
327,三句话让小拓为你敞开心扉，广拓在线宣布：我家并不是只有电子围栏，还有智能安防管理平台、周界报警、室内报警、视频监控、人脸识别……多的是你不知道的事！#智能安防#电子围栏 
327,王者荣耀人脸识别没有手机号怎么办?
327,我就不应该给弟弟的王者荣耀账号进行人脸识别 这样他好像不在家一样
328,刚才躺下以后，手机人脸识别已经识别不出来我了，坐起来以后秒识别。看着三下巴，陷入了沉思
329,现在支付宝的人脸识别未免过于智能，毕竟还没看向手机，闭着眼戴着口罩就识别成功，把钱付了。
330,我真的生气了 在学校化妆过不了测温人脸识别 放假化妆去银行改个电话号码又过不了
331,宿舍的人脸识别就跟智障一样，超市自主收款的恨不得人还没站稳就识别通过。why？
332,学校人脸识别说我是陌生人 友1说我是贼 友2说我被开除了 对此我想说 年末了 我删掉很多人 唯独没有删他们 因为大家都展现出真实的自己 装B 矫情 贪婪 伪善 两面三刀 笑里藏刀 道貌岸然 自私 虚荣 狡诈 虚伪 冷漠 龌龊 卑鄙 见利忘义 嫌贫爱富 厚颜无耻 还有超级加倍的阴阳怪气 我很喜欢
333,#发现南昌遇见南昌#【昌北机场启用智慧航显系统】12月21日，记者从南昌昌北国际机场获悉，昌北机场T2航站楼已引入智慧航显系统和智慧查询终端，开启了机场智慧出行新模式。据了解，智慧航显系统基于“人脸识别”技术，可以显示旅客航班信息、航班动态、计划起飞时间以及登机口信息。
333,再也不搞夜场了家人们被门卫那个人脸识别锁在外面死活进不去在寒风中冻的要死幸亏等到个回家更晚的个好心的陌生大叔带我从另一个门进去要不属实得露宿街头了今晚明早直接成冰雕
334,化了个妆，打卡人脸识别打了五次都无法识别
334,夸夸学校的人脸识别戴着口罩裹着围巾都能立刻识别出是我
335,U先试用就是说我找姐妹代抢鲜花卷但是得人脸识别不能代，有啥别的办法登上去吗
336,如果没带身份证需要坐飞机的话……善用『民航临时乘机证明』这个小程序，有些机场需要去特定的安检口过认证和人脸识别的流程。
337,单位门口的人脸识别 深信不疑得认为我是 杨佳萍 不知道我这种间歇性迟到早退 对这个杨姐姐有没有影响
338,学校这个人脸识别把人照的挺好看的 
339,你这人脸识别确定不是来搞笑的#影视剪辑# 
340,回家干的第一件事是帮我弟人脸识别打游戏😓
341,几个月没回家 小区门口的人脸识别都要不认识我了
342,《 疫情期间女大学生困宿舍上网课邋遢日常之人脸识别识别了无数次无法通过》
343,物业把小区大门换了 还增加了人脸识别开门刚才出入时保安没在 几个阿伯阿姨很兴奋 在镜头前准备用人脸开门 然而门并没有打开 阿伯很是疑惑 不是说业主人脸就能开吗我在边上忍住笑 告诉他你得先去物业处录入人脸备案之后才能使用
343,我外公人脸识别了几次都不行
343,#国考面试#面试模拟题：用法律为人脸识别技术护航
344,今日日行一善：帮麦当劳叔叔人脸识别进小区🍟善良女孩是谁呀！
345,每日新鲜大概在于，你永远不知道下次人脸识别出校会被识别成谁（这是明光村码农技术培训学校该出现的么？）
346,严重怀疑高铁的人脸识别镜头都有自动美颜功能
347,去社区服务，遇到个迷路老人，因为儿女家暴离家出走，九十多岁高龄头脑不太清醒，一个劲儿说我是好人，还把别人给的萨琪玛不停往我兜里塞，后来联系了附近派出所同志通过人脸识别联系到了她孙子，现已送往附近派出所，做好事，真的很开心。 2宜宾
348,公寓的人脸识别系统真的有点毛病每次都提示说我不戴口罩我要是戴口罩了你怎么识别我呢
349,我老公在设置新平板的人脸识别，我一回头发现他正在给刚刚给我录的人脸改备注，这个人怎么这么好笑！🙄
350,CTBU图书馆经过工作人员和老师这几个月的努力调试，人脸识别系统上线啦！👉点击O无卡也能进出图书馆？跟着馆馆一探究竟吧跟馆馆一探究竟吧💞如果有疑问可以在评论区留言哦@重庆工商大学微校园 @重庆工商大学 @重庆工商大学团委
351,光遇希望合服不要带来人脸识别🙏
352,成长守护平台 怎么解决人脸识别问题啊我真的救命了
353,胖室居然露脸了，还会挑眉，长的也是蛮帅的精神小伙儿。但是，你不要低估大家的人脸识别能力和记忆力哈。 我看你是不想和战哥一起出差公干了吧（真的是一天一个离职小技巧） 这以后给我们战买小面包的任务你是不能了，太容易暴露目标了。 你转幕后吧，别耽误我们战吃小面包的自由。
354,今天不想哭的，下地铁开始眼泪还是吧啦吧啦的开始往下掉了……2021年的最后一天，流着泪做了个人脸识别进站，这一年终于结束了。未来可期💕#2021年终总结# 2北京·北京西站
354,太帅了太帅了南京南过人脸识别的小哥哥也太帅了
355,这个套路对我没用的原因是，自从我胖了二三十斤，我自己人脸识别都过不去，更不要提这些盗刷的了
355,腾讯游戏安全中心希望腾讯能长点脑子，都申诉说是恶意绑定的，还反馈说让之前那个人的人脸识别过了才能换绑。自己看看多少人在反馈实名认证被恶意绑定，心里没点逼数？
356,小米10手机信号真的太差了，以后再也不买小米手机了，第一次用小米，用户体验极差，而且人脸识别有时候会出错，关键是进隧洞，信号差一点的地方直接就没信号📶小米#小米10信号# 2铜仁·松桃苗族自治县
356,一人血书🍎出个指纹解锁的功能吧 戴着口罩人脸识别不出来
356,sky光遇安官怎么换身份认证啊，真的好害怕到时候要人脸识别一次，然后我不是呜呜呜呜买来的号子好害怕呜呜呜
356,你总说自己看，看合适了再找我们，人脸识别后我只能说Sorrydon't know 2钦州 
356,友友们人脸识别一登陆就弹怎么办 识别了还是弹#王者荣耀#
356,好想哭，好想兔子。本来就不是一个，会把人脸识别得很清楚的人。深夜里真的好想兔子，脑海里却怎么也浮现不出她的样子。兔子又不爱拍照，我把相册翻了个底，也组不成一个完整的她。好想哭，好想兔子，见不到她，好想哭。
356,希望人脸识别大数据能帮到这一家人🙏
356,当我人脸识别识别不成功然后使力识别的时候别人总以为我在自拍
356,1月22日，最高人民法院与中央广播电视总台联合举办的“新时代推动法治进程2021年度十大案件”评选结果揭晓。杭州法院审理的“人脸识别第一案”“女子取快递被造谣出轨案”分别入选“新时代推动法治进程2021年度十大案件”“新时代推动法治进程2021年度十大提名案件”。#法院动态#
357,三庆园再见啦！一个多月的时间，在这里看了九场演出，每一场结束都是头疼犯冲啊！！但我很喜欢这里，在这里也拍出好多合我口味的“神图”来年再会吧，但愿来年人脸识别可以一次通过
358,人脸识别的隐私保护
358,我说人脸识别为什么老是不通过 高铁飞机 今天zfb都拿出来了也不管用 我这就去换个身份证
359,超市的人脸识别是不是有毛病❓我忘记把奶茶存在哪个柜子了 想一个一个试 结果每一个都验证失败
360,过安检，放上身份证后人脸识别的闸机半天没反应。。。工作人员说你把头发弄下，，，然后闸机就开了，开了!这么人工智障么，还带歧视头发少的？？？以前都没有遇到过啊(ー_ー)、、、、、、确认过了，是经过考验的高级程序员 2廊坊·北京大兴国际机场
361,我也是服了，打了一个小时突然把我禁了，说怀疑是未成年让人脸识别，识别完了还不让玩，得明天八点才能再玩，我吐了。
362,服了学校的人脸识别系统啦！！每次都识别不了！非要我当着那么多人把刘海撩上去才行，就他喵的离谱！！！
363,#美好生活充电站#【刷脸办电 助力办电业务化简为“零”】12月28日，@国网磐安县供电公司 营业厅员工为未携带身份证的客户通过“人脸识别”完成“刷脸办电”，便民服务智能化。
364,当你的弟弟需要你帮他人脸识别时
365,这个破随申办我就是稍微打了个底卷了下头发嘛人脸识别就一直过不了尴尬死我了🙅🙅🙅🙅
366,地铁人脸识别一化妆就识别不出来 2郑州
367,化了一个妆，平板人脸识别就失效了……所以我是该自豪我的技术，还是该自卑我的长相？？？
368,这游戏人脸识别是不是有问题，我怎么摆出这么个表情
368,sky光遇sky光遇靠北了。。听说合服之后会出人脸识别是真的假的
369,听说，2022年要人脸识别打卡了新年头一遭？！ 2日照
370,谁化个小妆然后手机人脸识别失败
371,垃圾腾讯，2021年最后一天给我添堵，打了两局直接健康系统禁赛，提示怀疑未成年要我人脸识别，识别完了直接健康系统禁赛到明晚8点，你们怎么不去死呢？
372,成长守护平台成长守护平台王者荣耀健康系统成长守护平台 有意思未成年人脸识别问题和实名认证问题都可以问我，网上最近很多人说被骗了 在此说明 不要被骗 一定要找靠谱的 有关于这个的问题可以问我反正看到了就会回
373,隐私，人脸识别
374,为了提高2021年化妆品的使用率特意画了个隆重的妆，结果就是全公司七个人脸识别闸机全都认不出来。中午收到了中奖抽到的小脑斧！下午忙里偷闲写了2021年终总结。晚上去食堂吃饭，旁边的阿姨对着吃饭的人群大喊，今天过节哇，你们都还在这里吃饭哦？也算是圆满的一天啦。
375,严浩翔人脸识别系统自动识别姿势p2p3
376,#锋味# #谢霆锋# #白宇#谢霆锋白宇人脸识别兵马俑猜猜谁最像他们？ 
377,走的时候跟同事姐姐一人偷了一个橘子尝尝，仿佛在吃泡腾片。每次很晚回来只能喊醒门卫帮忙开门真的很不好意思，也不知道人脸识别的系统什么时候能好把我俩录进去。还有昨天的“团年饭”hhh
378,合肥南站人脸识别垃圾
379,哈哈哈哈哈公寓的保安大爷过门禁人脸识别还要两只手来个剪刀手没有面线糊吃，那就来碗卤粉
380,2022年1月1日，机场自助安检人脸识别失败，转而走人工通道。在椅子上饿到发呆的时候才想起来，2021年从深圳机场出发了10次，在人脸识别的时候，全部告诉我“失败”，我对这个结果已经习惯了。现在，我对自己2022年在深圳机场成功进行人脸识别的渴望，不亚于我在2021年11月7日前对EDG夺冠的期盼。
381,……😓，2022新年从上下班手机蓝牙人脸识别打卡开始，我去……是不是人啊
382,新的一年小区门口的人脸识别终于认出我了，上半个月没有一次我是自己出去的！！然后希望今天没人来看病大家都要健健康康的
382,有看一些大爷大娘进来办业务手机不会按密码不会输名字不会写有的时候人脸识别叫他向左转头他都不知道什么意思但一碰到和钱相关的事情一下子突然变得精明了起来我存一万块要什么礼品你得贴给我什么东西算的清清楚楚让你一分不赚真是谈判专家公安局不雇你们去谈判真是屈才了
383,苏州科技大学学校的人脸识别在哪可以重新上传照片呀 求问
384,怎么，是要全妆才能上我爸的车吗？车门人脸识别？
385,妆已经浓到过不去人脸识别了
386,【澎湃新闻：2021年度中国法治实施十大事件发布，人脸识别第一案入选】O2021年度中国法治实施十大事件发布，人脸识别第一案入选 (分享自@澎湃新闻，澎湃APP下载>> O澎湃新闻 )
387,@所有人 @人脸识别天网恢恢！在劫难逃！~出来混，迟早要还的…
388,好奇怪喔，我带着口罩手机也能人脸识别出来，有时候我涂泥膜这些，却识别不出
